grid_id,小区均价,总建面,容积率,绿化率
4511,0,0,0,0
4512,0,0,0,0
4513,0,0,0,0
4514,0,0,0,0
4515,83355,0,2.1,0.3
4516,84263,0,3,0.2
4517,85797,50000,1.2,0.25
4595,0,0,0,0
4596,64228,30000,4.2,0.35
4597,0,0,0,0
4598,0,0,0,0
4599,0,0,0,0
4600,0,0,0,0
4601,0,0,0,0
4602,0,0,0,0
4603,0,0,0,0
4604,0,0,0,0
4605,0,0,0,0
4606,0,0,0,0
4607,0,0,0,0
4608,64913,0,2,0.3
4609,58307,0,1.8,0.3
4610,0,0,0,0
4611,0,0,0,0
4612,0,0,0,0
4613,0,0,0,0
4614,0,0,0,0
4615,0,0,0,0
4616,0,0,0,0
4617,0,0,0,0
4618,0,0,0,0
4619,0,0,0,0
4620,0,0,0,0
4621,0,0,0,0
4622,0,0,0,0
4623,0,0,0,0
4624,73809,2000,1.8,0.25
4625,0,0,0,0
4626,0,0,0,0
4627,0,0,0,0
4628,0,0,0,0
4629,0,0,0,0
4630,0,0,0,0
4631,0,0,0,0
4632,0,0,0,0
4633,0,0,0,0
4634,0,0,0,0
4635,0,0,0,0
4636,0,0,0,0
4637,0,0,0,0
4638,0,0,0,0
4639,0,0,0,0
4640,0,0,0,0
4641,0,0,0,0
4642,0,0,0,0
4643,0,0,0,0
4644,0,0,0,0
4645,0,0,0,0
4646,0,0,0,0
4647,0,0,0,0
4648,76102,50000,1.6,0.3
4649,0,0,0,0
4650,0,0,0,0
4651,0,0,0,0
4652,0,0,0,0
4653,0,0,0,0
4654,0,0,0,0
4655,0,0,0,0
4656,0,0,0,0
4657,0,0,0,0
4658,0,0,0,0
4659,0,0,0,0
4660,0,0,0,0
4661,0,0,0,0
4662,0,0,0,0
4663,0,0,0,0
4664,0,0,0,0
4665,85159,6400,1.8,0.35
4666,100241,85000,2.5,0.55
4667,0,0,0,0
4668,0,0,0,0
4669,0,0,0,0
4670,0,0,0,0
4671,0,0,0,0
4672,66262,0,1.4,0.35
4750,64368.333333333336,160000,1.6000000000000003,0.39666666666666667
4751,0,0,0,0
4752,0,0,0,0
4753,0,0,0,0
4754,0,0,0,0
4755,0,0,0,0
4756,69738,5545,2.1,0.36
4757,0,0,0,0
4758,0,0,0,0
4759,0,0,0,0
4760,0,0,0,0
4761,0,0,0,0
4762,0,0,0,0
4763,0,0,0,0
4764,63216,8545,2,0.35
4765,0,0,0,0
4766,0,0,0,0
4767,0,0,0,0
4768,0,0,0,0
4769,0,0,0,0
4770,0,0,0,0
4771,0,0,0,0
4772,0,0,0,0
4773,0,0,0,0
4774,0,0,0,0
4775,0,0,0,0
4776,0,0,0,0
4777,0,0,0,0
4778,0,0,0,0
4779,0,0,0,0
4780,0,0,0,0
4781,0,0,0,0
4782,0,0,0,0
4783,0,0,0,0
4784,0,0,0,0
4785,0,0,0,0
4786,0,0,0,0
4787,0,0,0,0
4788,0,0,0,0
4789,0,0,0,0
4790,0,0,0,0
4791,0,0,0,0
4792,0,0,0,0
4793,0,0,0,0
4794,90531,20000,1.2,0.36
4795,0,0,0,0
4796,0,0,0,0
4797,0,0,0,0
4798,0,0,0,0
4799,0,0,0,0
4800,0,0,0,0
4801,0,0,0,0
4802,0,0,0,0
4803,0,0,0,0
4804,0,0,0,0
4805,77569,0,1.2,0.2
4806,0,0,0,0
4807,76129.5,0,1.6,0.225
4808,0,0,0,0
4809,0,0,0,0
4810,0,0,0,0
4811,0,0,0,0
4812,0,0,0,0
4813,0,0,0,0
4814,0,0,0,0
4815,0,0,0,0
4816,0,0,0,0
4817,0,0,0,0
4818,0,0,0,0
4819,0,0,0,0
4820,0,0,0,0
4821,72875,0,1.66,0.33
4822,0,0,0,0
4823,0,0,0,0
4824,0,0,0,0
4825,0,0,0,0
4826,0,0,0,0
4827,0,0,0,0
4828,0,0,0,0
4829,0,0,0,0
4905,37593.678233438484,7914511,1.5153312302839117,0.3185173501577287
4906,0,0,0,0
4907,0,0,0,0
4908,0,0,2.5,0.3
4909,0,0,0,0
4910,0,0,0,0
4911,0,0,0,0
4912,0,0,0,0
4913,0,0,0,0
4914,0,0,0,0
4915,0,0,0,0
4916,0,0,0,0
4917,0,0,0,0
4918,66349,6521,1.2,0.3
4919,0,0,0,0
4920,0,0,0,0
4921,0,0,0,0
4922,0,0,0,0
4923,0,0,0,0
4924,0,0,0,0
4925,0,0,0,0
4926,0,0,0,0
4927,0,0,0,0
4928,0,0,0,0
4929,0,0,0,0
4930,0,0,0,0
4931,0,0,0,0
4932,66680,0,1.75,0.35
4933,0,0,0,0
4934,0,0,0,0
4935,0,0,0,0
4936,0,0,0,0
4937,0,0,0,0
4938,0,0,0,0
4939,0,0,0,0
4940,78722,0,1.8,0.25
4941,0,0,0,0
4942,111226,70000,1.8,0.389
4943,0,0,0,0
4944,82452,28940,4,0.35
4945,0,0,0,0
4946,80381,0,1.36,0.35
4947,0,0,0,0
4948,0,0,0,0
4949,81809,3800,1.2,0.4
4950,92949,0,3,0.3
4951,0,0,0,0
4952,18166,0,1.2,0.3
4953,0,0,0,0
4954,0,0,0,0
4955,0,0,0,0
4956,0,0,0,0
4957,96736,9300,1.8,0.48
4958,0,0,0,0
4959,0,0,0,0
4960,0,0,0,0
4961,0,0,0,0
4962,0,0,0,0
4963,0,0,0,0
4964,0,0,0,0
4965,88414,51232,2.8,0.3
4966,0,0,0,0
4967,88527,30000,2,0.3
4968,0,0,0,0
4969,0,0,0,0
4970,0,0,0,0
4971,0,0,0,0
4972,0,0,0,0
4973,0,0,0,0
4974,0,0,0,0
4975,0,0,0,0
4976,0,0,0,0
4977,85194,8000,2.5,0.3
4978,0,0,0,0
4979,0,0,0,0
4980,0,0,0,0
4981,0,0,0,0
4982,0,0,0,0
4983,0,0,0,0
4984,0,0,0,0
4985,0,0,0,0
4986,0,0,0,0
5061,59377.42857142857,670230,1.4157142857142857,0.37857142857142856
5062,0,0,0,0
5063,0,0,0,0
5064,0,0,0,0
5065,0,0,0,0
5066,65775,381000,1.2,0.35
5067,0,0,0,0
5068,0,0,0,0
5069,0,0,0,0
5070,0,0,0,0
5071,0,0,0,0
5072,0,0,0,0
5073,0,0,0,0
5074,0,0,0,0
5075,0,0,0,0
5076,0,0,0,0
5077,0,0,0,0
5078,0,0,0,0
5079,0,0,0,0
5080,0,0,0,0
5081,0,0,0,0
5082,0,0,0,0
5083,0,0,0,0
5084,0,0,0,0
5085,0,0,0,0
5086,0,0,0,0
5087,0,0,0,0
5088,0,0,0,0
5089,0,0,0,0
5090,0,0,0,0
5091,0,0,0,0
5092,0,0,0,0
5093,0,0,0,0
5094,0,0,0,0
5095,0,0,0,0
5096,0,0,0,0
5097,0,0,0,0
5098,0,0,0,0
5099,0,0,0,0
5100,0,0,0,0
5101,0,0,0,0
5102,0,0,0,0
5103,0,0,0,0
5104,0,0,0,0
5105,0,0,0,0
5106,0,0,0,0
5107,0,0,0,0
5108,58823,6000,1.2,0.34
5109,0,0,0,0
5110,0,0,0,0
5111,0,0,0,0
5112,0,0,0,0
5113,0,0,0,0
5114,0,0,0,0
5115,0,0,0,0
5116,0,0,0,0
5117,0,0,0,0
5118,76710,0,5,0.29
5119,0,0,0,0
5120,0,0,0,0
5121,0,0,0,0
5122,0,0,0,0
5123,0,0,0,0
5124,0,0,0,0
5125,0,0,0,0
5126,0,0,0,0
5127,0,0,0,0
5128,0,0,0,0
5129,0,0,0,0
5130,0,0,0,0
5131,0,0,0,0
5132,0,0,0,0
5133,0,0,0,0
5134,0,0,0,0
5135,91326,25000,4.15,0.35
5136,0,0,0,0
5137,0,0,0,0
5138,0,0,0,0
5139,0,0,0,0
5140,93081,3000,3.2,0.2
5141,0,0,0,0
5142,0,0,0,0
5143,0,0,0,0
5217,60669.97297297297,5627649,1.4464864864864866,0.3819297297297297
5218,0,0,0,0
5219,0,0,0,0
5220,0,0,0,0
5221,0,0,0,0
5222,0,0,0,0
5223,0,0,0,0
5224,0,0,0,0
5225,0,0,0,0
5226,0,0,0,0
5227,0,0,0,0
5228,0,0,0,0
5229,48598,49769,2,0.3
5230,0,0,0,0
5231,0,0,0,0
5232,0,0,0,0
5233,0,0,0,0
5234,0,0,0,0
5235,0,0,0,0
5236,0,0,0,0
5237,0,0,0,0
5238,0,0,0,0
5239,0,0,0,0
5240,0,0,0,0
5241,0,0,0,0
5242,0,0,0,0
5243,0,0,0,0
5244,0,0,0,0
5245,0,0,0,0
5246,0,0,0,0
5247,0,0,0,0
5248,0,0,0,0
5249,0,0,0,0
5250,0,0,0,0
5251,0,0,0,0
5252,0,0,0,0
5253,0,0,0,0
5254,0,0,0,0
5255,0,0,0,0
5256,0,0,0,0
5257,0,0,0,0
5258,0,0,0,0
5259,0,0,0,0
5260,109028,28866,2.5,0.35
5261,0,0,0,0
5262,0,0,0,0
5263,53211,0,0.8,0.4
5264,0,0,0,0
5265,60330,0,1.2,0.2
5266,80528,3000,1.98,0.46
5267,0,0,0,0
5268,89108,0,1.3,0.29
5269,0,0,0,0
5270,0,0,0,0
5271,0,0,0,0
5272,0,0,0,0
5273,0,0,0,0
5274,0,0,0,0
5275,0,0,0,0
5276,90273,0,5,0.29
5277,0,0,0,0
5278,71695,0,2.5,0.35
5279,0,0,0,0
5280,0,0,0,0
5281,0,0,0,0
5282,0,0,0,0
5283,95558.5,9600,2.15,0.24000000000000002
5284,0,0,0,0
5285,0,0,0,0
5286,0,0,0,0
5287,0,0,0,0
5288,0,0,0,0
5289,0,0,0,0
5290,0,0,0,0
5291,0,0,0,0
5292,0,0,0,0
5293,0,0,0,0
5294,0,0,0,0
5295,126312,50000,2,0.42
5296,0,0,0,0
5297,99328,80000,3.2,0.2
5298,0,0,0,0
5299,0,0,0,0
5300,0,0,0,0
5301,106035.66666666667,73000,2.1533333333333333,0.43333333333333335
5305,112357.125,171000,2.4787500000000002,0.30625
5374,0,0,0,0
5375,0,0,0,0
5376,0,0,0,0
5377,0,0,0,0
5378,0,0,0,0
5379,60525.5,0,5,0.3
5380,0,0,0,0
5381,0,0,0,0
5382,0,0,0,0
5383,66973,8545,1.8,0.35
5384,0,0,0,0
5385,0,0,0,0
5386,0,0,0,0
5387,79802,40000,1.4,0.38
5388,0,0,0,0
5389,0,0,0,0
5390,0,0,0,0
5391,0,0,0,0
5392,0,0,0,0
5393,0,0,0,0
5394,0,0,0,0
5395,0,0,0,0
5396,0,0,0,0
5397,0,0,0,0
5398,0,0,0,0
5399,0,0,0,0
5400,0,0,0,0
5401,0,0,0,0
5402,0,0,0,0
5403,42583.333333333336,0,1.2666666666666666,0.31666666666666665
5404,0,0,0,0
5405,0,0,0,0
5406,0,0,0,0
5407,0,0,0,0
5408,0,0,0,0
5409,0,0,0,0
5410,0,0,0,0
5411,0,0,0,0
5412,0,0,0,0
5413,0,0,0,0
5414,0,0,0,0
5415,0,0,0,0
5416,0,0,0,0
5417,0,0,0,0
5418,0,0,0,0
5419,0,0,0,0
5420,0,0,0,0
5421,88135.25,21800,1.325,0.32
5422,0,0,0,0
5423,0,0,0,0
5424,93543,32000,1.5,0.35
5425,0,0,0,0
5426,87861,0,2.1,0.35
5427,0,0,0,0
5428,0,0,0,0
5429,0,0,0,0
5430,0,0,0,0
5431,0,0,0,0
5432,89146,0,1.8,0.2
5433,0,0,0,0
5434,0,0,0,0
5435,0,0,0,0
5436,0,0,0,0
5437,75214,45000,2,0.35
5438,0,0,0,0
5439,0,0,0,0
5440,0,0,0,0
5441,0,0,0,0
5442,72441,2000,1.7,0.35
5443,0,0,0,0
5444,0,0,0,0
5445,102638,20000,4,0.3
5446,0,0,0,0
5447,0,0,0,0
5448,0,0,0,0
5449,0,0,0,0
5450,0,0,0,0
5451,0,0,0,0
5452,0,0,0,0
5453,0,0,0,0
5454,0,0,0,0
5455,111536,19346,3.2,0.2
5456,0,0,0,0
5457,0,0,0,0
5458,0,0,0,0
5459,0,0,0,0
5460,126491,0,1.6,0.28
5461,0,0,0,0
5462,0,0,0,0
5463,0,0,0,0
5531,51043,0,1.8,0.35
5532,0,0,0,0
5533,0,0,0,0
5534,0,0,0,0
5535,0,0,0,0
5536,0,0,0,0
5537,0,0,0,0
5538,0,0,0,0
5539,0,0,0,0
5540,0,0,0,0
5541,0,0,0,0
5542,0,0,0,0
5543,73961,33106,2.9,0.26
5544,18450,0,1.2,0.3
5545,0,0,0,0
5546,0,0,0,0
5547,0,0,0,0
5548,68816,54350,1.8,0.37
5549,0,0,0,0
5550,0,0,0,0
5551,56459.666666666664,0,1.4166666666666667,0.26666666666666666
5552,0,0,0,0
5553,0,0,0,0
5554,0,0,0,0
5555,0,0,0,0
5556,0,0,0,0
5557,0,0,0,0
5558,65181,800,1.4,0.35
5559,0,0,0,0
5560,0,0,0,0
5561,0,0,0,0
5562,0,0,0,0
5563,65420,0,1.6,0.35
5564,0,0,0,0
5565,0,0,0,0
5566,0,0,0,0
5567,0,0,0,0
5568,0,0,0,0
5569,0,0,0,0
5570,0,0,0,0
5571,0,0,0,0
5572,78681,30456,1,0.35
5573,0,0,0,0
5574,0,0,0,0
5575,0,0,0,0
5576,97680,0,2,0.35
5577,0,0,0,0
5578,0,0,0,0
5579,0,0,0,0
5580,62365,1800,1.4,0.3
5581,0,0,0,0
5582,85533,7600,2.1,0.3
5583,0,0,0,0
5584,0,0,0,0
5585,0,0,0,0
5586,0,0,0,0
5587,0,0,0,0
5588,107144,108436,1.65,0.42
5589,0,0,0,0
5590,0,0,0,0
5591,0,0,0,0
5592,0,0,0,0
5593,0,0,0,0
5594,0,0,0,0
5595,0,0,0,0
5596,76597,23454,2.3,0.35
5597,0,0,0,0
5598,0,0,0,0
5599,54910.5,16900,2,0.365
5600,0,0,0,0
5601,0,0,0,0
5602,0,0,0,0
5603,0,0,0,0
5604,0,0,0,0
5605,0,0,0,0
5606,0,0,0,0
5607,0,0,0,0
5608,0,0,0,0
5609,0,0,0,0
5610,0,0,0,0
5611,115178,18000,5.5,0.25
5612,141540,36000,2.4,0.38
5613,0,0,0,0
5614,110886,43000,2.48,0.34
5615,0,0,0,0
5616,134859,63223,2.78,0.4
5617,0,0,0,0
5618,0,0,0,0
5619,131698,16000,3.2,0.36
5620,0,0,0,0
5621,0,0,0,0
5622,79455.26573426573,1678323,1.8526573426573427,0.2705188811188811
5688,0,0,0,0
5689,0,0,0,0
5690,0,0,0,0
5691,0,0,0,0
5692,0,0,0,0
5693,0,0,0,0
5694,0,0,0,0
5695,0,0,0,0
5696,0,0,0,0
5697,0,0,0,0
5698,0,0,0,0
5699,0,0,0,0
5700,0,0,0,0
5701,60732,47000,1.6,0.35
5702,58950,86500,2.1,0.2
5703,0,0,0,0
5704,0,0,0,0
5705,0,0,0,0
5706,0,0,0,0
5707,0,0,0,0
5708,0,0,0,0
5709,30563,25400,1.575,0.23500000000000001
5710,0,0,0,0
5711,0,0,0,0
5712,0,0,0,0
5713,0,0,0,0
5714,77972,22000,1.9,0.4
5715,0,0,0,0
5716,0,0,0,0
5717,70066,52100,2.3,0.35
5718,0,0,0,0
5719,0,0,0,0
5720,0,0,0,0
5721,0,0,0,0
5722,0,0,0,0
5723,0,0,0,0
5724,0,0,0,0
5725,0,0,0,0
5726,0,0,0,0
5727,0,0,0,0
5728,0,0,0,0
5729,0,0,0,0
5730,0,0,0,0
5731,0,0,0,0
5732,0,0,0,0
5733,0,0,0,0
5734,0,0,0,0
5735,108689,156783,2.8,0.4
5736,0,0,0,0
5737,60000,2500,2,0.3
5738,0,0,0,0
5739,0,0,0,0
5740,87651,12000,1.52,0.29
5741,48074,0,2.5,0.3
5742,0,0,0,0
5743,0,0,0,0
5744,0,0,0,0
5745,0,0,0,0
5746,0,0,0,0
5747,0,0,0,0
5748,0,0,0,0
5749,87618,100000,2,0.3
5750,0,0,0,0
5751,73829,0,1.6,0.45
5752,0,0,0,0
5753,0,0,0,0
5754,0,0,0,0
5755,0,0,0,0
5756,0,0,0,0
5757,0,0,0,0
5758,0,0,0,0
5759,129918,0,1.5,0.3
5760,0,0,0,0
5761,0,0,0,0
5762,87047,26000,2.5,0.5
5763,0,0,0,0
5764,0,0,0,0
5765,0,0,0,0
5766,0,0,0,0
5767,0,0,0,0
5768,107204,0,1.2,0.2
5769,120991,0,1.4,0.275
5770,0,0,0,0
5771,0,0,0,0
5772,0,0,0,0
5773,141422,0,1.8,0.41
5774,0,0,0,0
5775,139402,0,2.5,0.35
5776,92897,30000,3,0.32
5777,121112,0,2.5,0.3
5778,0,0,0,0
5779,0,0,0,0
5845,0,0,0,0
5846,0,0,0,0
5847,0,0,0,0
5848,0,0,0,0
5849,0,0,0,0
5850,0,0,0,0
5851,69232,50000,1.2,0.3
5852,0,0,0,0
5853,0,0,0,0
5854,0,0,0,0
5855,0,0,0,0
5856,0,0,0,0
5857,0,0,0,0
5858,0,0,0,0
5859,59422,0,1.8,0.4
5860,0,0,0,0
5861,87724,80000,1.7,0.3
5862,0,0,0,0
5863,61170,13500,2.1,0.25
5864,0,0,0,0
5865,0,0,0,0
5866,0,0,0,0
5867,0,0,0,0
5868,0,0,0,0
5869,0,0,0,0
5870,95697,0,1.5,0.355
5871,0,0,0,0
5872,0,0,0,0
5873,92820,0,2.7,0.44
5874,0,0,0,0
5875,0,0,0,0
5876,0,0,0,0
5877,0,0,0,0
5878,0,0,0,0
5879,0,0,0,0
5880,0,0,0,0
5881,0,0,0,0
5882,0,0,0,0
5883,0,0,0,0
5884,0,0,0,0
5885,0,0,0,0
5886,0,0,0,0
5887,0,0,0,0
5888,0,0,0,0
5889,0,0,0,0
5890,0,0,0,0
5891,0,0,0,0
5892,0,0,0,0
5893,0,0,0,0
5894,0,0,0,0
5895,0,0,0,0
5896,116655,110000,2.86,0.435
5897,0,0,0,0
5898,0,0,0,0
5899,0,0,0,0
5900,0,0,0,0
5901,0,0,0,0
5902,0,0,0,0
5903,0,0,0,0
5904,0,0,0,0
5905,0,0,0,0
5906,0,0,0,0
5907,0,0,0,0
5908,0,0,0,0
5909,0,0,0,0
5910,0,0,0,0
5911,0,0,0,0
5912,0,0,0,0
5913,0,0,0,0
5914,0,0,0,0
5915,0,0,0,0
5916,59850,0,1.6,0.2
5917,0,0,0,0
5918,0,0,0,0
5919,0,0,0,0
5920,0,0,0,0
5921,0,0,0,0
5922,0,0,0,0
5923,0,0,0,0
5924,0,0,0,0
5925,0,0,0,0
5926,0,0,0,0
5927,0,0,0,0
5928,0,0,0,0
5929,149090,0,1.8,0.35
5930,0,0,0,0
5931,0,0,0,0
5932,95200.75,9816,1.1724999999999999,0.229375
5933,0,0,0,0
5934,0,0,0,0
5935,113573,0,2.5,0.2
5936,117919,0,1.7,0.32
5937,89343.125,5874,1.05,0.2025
6002,88894,0,2.5,0.35
6003,0,0,0,0
6004,0,0,0,0
6005,0,0,0,0
6006,0,0,0,0
6007,0,0,0,0
6008,79398,20000,1.2,0.4
6009,0,0,0,0
6010,0,0,0,0
6011,65574,15000,1.33,0.3
6012,0,0,0,0
6013,0,0,0,0
6014,0,0,0,0
6015,0,0,0,0
6016,0,0,0,0
6017,0,0,0,0
6018,0,0,0,0
6019,0,0,0,0
6020,0,0,0,0
6021,0,0,0,0
6022,0,0,0,0
6023,0,0,0,0
6024,0,0,0,0
6025,71121,790000,1.2,0.35
6026,0,0,0,0
6027,0,0,0,0
6028,0,0,0,0
6029,0,0,0,0
6030,0,0,0,0
6031,0,0,0,0
6032,0,0,0,0
6033,0,0,0,0
6034,83139,5380,4.5,0.38
6035,0,0,0,0
6036,0,0,0,0
6037,0,0,0,0
6038,0,0,0,0
6039,0,0,0,0
6040,0,0,0,0
6041,0,0,0,0
6042,0,0,0,0
6043,0,0,0,0
6044,0,0,0,0
6045,0,0,0,0
6046,0,0,0,0
6047,0,0,0,0
6048,0,0,0,0
6049,0,0,0,0
6050,85593,80000,2.1,0.45
6051,0,0,0,0
6052,0,0,0,0
6053,0,0,0,0
6054,0,0,0,0
6055,94574,11000,1.4,0.3
6056,95150,16000,2.3,0.36
6057,0,0,0,0
6058,99811,16000,4,0.3
6059,0,0,0,0
6060,0,0,0,0
6061,0,0,0,0
6062,0,0,0,0
6063,0,0,0,0
6064,0,0,0,0
6065,0,0,0,0
6066,0,0,0,0
6067,0,0,0,0
6068,0,0,0,0
6069,0,0,0,0
6070,0,0,0,0
6071,0,0,0,0
6072,170824,0,2.2,0.45
6073,0,0,0,0
6074,0,0,0,0
6075,0,0,0,0
6076,0,0,0,0
6077,0,0,0,0
6078,131639,35000,3.5,0.35
6079,0,0,0,0
6080,0,0,0,0
6081,0,0,0,0
6082,0,0,0,0
6083,0,0,0,0
6084,0,0,0,0
6085,110082,10800,2.1,0.29333333333333333
6086,0,0,0,0
6087,128849,0,1.1,0.15
6088,0,0,0,0
6089,0,0,0,0
6090,72779.25,5400,1.2,0.2375
6091,100195,4000,2.5,0.2
6092,0,0,0,0
6093,0,0,0,0
6094,0,0,0,0
6095,83253.36363636363,472126,2.0204545454545455,0.27295454545454545
6159,0,0,0,0
6160,0,0,0,0
6161,0,0,0,0
6162,0,0,0,0
6163,0,0,0,0
6164,70206,8000,1.8,0.42
6165,0,0,0,0
6166,0,0,0,0
6167,0,0,0,0
6168,0,0,0,0
6169,0,0,0,0
6170,0,0,0,0
6171,0,0,0,0
6172,65879,54392,2.5,0.37
6173,0,0,0,0
6174,0,0,0,0
6175,0,0,0,0
6176,0,0,0,0
6177,0,0,0,0
6178,0,0,0,0
6179,0,0,0,0
6180,0,0,0,0
6181,0,0,0,0
6182,0,0,0,0
6183,0,0,0,0
6184,0,0,0,0
6185,70810,0,2,0.3
6186,0,0,0,0
6187,0,0,0,0
6188,0,0,0,0
6189,0,0,0,0
6190,0,0,0,0
6191,0,0,0,0
6192,0,0,0,0
6193,0,0,0,0
6194,0,0,0,0
6195,0,0,0,0
6196,0,0,0,0
6197,0,0,0,0
6198,0,0,0,0
6199,0,0,0,0
6200,0,0,0,0
6201,0,0,0,0
6202,0,0,0,0
6203,0,0,0,0
6204,0,0,0,0
6205,85734,1000000,4.03,0.25
6206,0,0,0,0
6207,0,0,0,0
6208,0,0,0,0
6209,105247,0,2.5,0.4
6210,0,0,0,0
6211,72847,0,1.6,0.3
6212,98490.5,0,1.4,0.3
6213,0,0,0,0
6214,0,0,0,0
6215,0,0,0,0
6216,0,0,0,0
6217,0,0,0,0
6218,0,0,0,0
6219,0,0,0,0
6220,0,0,0,0
6221,0,0,0,0
6222,0,0,0,0
6223,0,0,0,0
6224,0,0,0,0
6225,0,0,0,0
6226,0,0,0,0
6227,0,0,0,0
6228,0,0,0,0
6229,0,0,0,0
6230,0,0,0,0
6231,0,0,0,0
6232,0,0,0,0
6233,0,0,0,0
6234,123083,24331,4.6,0.3
6235,0,0,0,0
6236,0,0,0,0
6237,0,0,0,0
6238,0,0,0,0
6239,0,0,0,0
6240,94036.5,60000,2.5,0.35
6241,107256,20000,2,0.35
6242,0,0,0,0
6243,82811,0,2.225,0.3
6244,95289,0,4.2,0.5
6245,0,0,0,0
6246,88842.33333333333,4500,1.2333333333333334,0.3
6247,0,0,0,0
6248,92000,60000,2.5,0.4
6249,90740,0,1.2,0.3
6250,0,0,0,0
6251,0,0,0,0
6252,0,0,0,0
6317,0,0,0,0
6318,0,0,0,0
6319,0,0,0,0
6320,0,0,0,0
6321,0,0,0,0
6322,0,0,0,0
6323,0,0,0,0
6324,75555,17000,1.9,0.3
6325,0,0,0,0
6326,0,0,0,0
6327,0,0,0,0
6328,0,0,0,0
6329,0,0,0,0
6330,0,0,0,0
6331,0,0,0,0
6332,0,0,0,0
6333,0,0,0,0
6334,0,0,0,0
6335,91796,35000,2,0.3
6336,74385,0,2,0.3
6337,0,0,0,0
6338,0,0,0,0
6339,0,0,0,0
6340,0,0,0,0
6341,0,0,0,0
6342,0,0,0,0
6343,0,0,0,0
6344,0,0,0,0
6345,0,0,0,0
6346,69635,0,2.5,0.35
6347,0,0,0,0
6348,0,0,0,0
6349,0,0,0,0
6350,0,0,0,0
6351,0,0,0,0
6352,0,0,0,0
6353,0,0,0,0
6354,0,0,0,0
6355,0,0,0,0
6356,0,0,0,0
6357,0,0,0,0
6358,0,0,0,0
6359,0,0,0,0
6360,0,0,0,0
6361,0,0,0,0
6362,0,0,0,0
6363,0,0,0,0
6364,88475,49000,1.5666666666666667,0.32
6365,0,0,0,0
6366,0,0,0,0
6367,88047,39633,2,0.35
6368,0,0,0,0
6369,56321.25,18000,0.7,0.1375
6370,0,0,0,0
6371,0,0,0,0
6372,0,0,0,0
6373,0,0,0,0
6374,0,0,0,0
6375,0,0,0,0
6376,0,0,0,0
6377,0,0,0,0
6378,0,0,0,0
6379,0,0,0,0
6380,0,0,0,0
6381,0,0,0,0
6382,112830,100000,2,0.4
6383,0,0,0,0
6384,0,0,0,0
6385,0,0,0,0
6386,0,0,0,0
6387,97872,0,1.6,0.3
6388,0,0,0,0
6389,0,0,0,0
6390,124365,12000,3,0.1
6391,0,0,0,0
6392,103530,200000,3.85,0.35
6393,0,0,0,0
6394,0,0,0,0
6395,0,0,0,0
6396,0,0,0,0
6397,0,0,0,0
6398,0,0,0,0
6399,115951.66666666667,28000,2.3333333333333335,0.27666666666666667
6400,90631,18000,1.457142857142857,0.2785714285714286
6401,0,0,0,0
6402,95000,0,2.5,0.3229
6403,0,0,0,0
6404,0,0,0,0
6405,0,0,0,0
6406,0,0,0,0
6407,0,0,0,0
6408,0,0,0,0
6409,110390,0,1.9,0.27
6410,99380.09756097561,400653,2.2714634146341464,0.25818048780487807
6474,0,0,0,0
6475,0,0,0,0
6476,0,0,0,0
6477,0,0,0,0
6478,0,0,0,0
6479,0,0,0,0
6480,0,0,0,0
6481,0,0,0,0
6482,0,0,0,0
6483,68469,0,4,0.35
6484,0,0,0,0
6485,62214,16000,1.4,0.35
6486,0,0,0,0
6487,0,0,0,0
6488,0,0,0,0
6489,0,0,0,0
6490,0,0,0,0
6491,0,0,0,0
6492,0,0,0,0
6493,0,0,0,0
6494,0,0,0,0
6495,0,0,0,0
6496,0,0,0,0
6497,0,0,0,0
6498,0,0,0,0
6499,0,0,0,0
6500,66015,3000,1.2,0.35
6501,0,0,0,0
6502,0,0,0,0
6503,0,0,0,0
6504,0,0,0,0
6505,0,0,0,0
6506,0,0,0,0
6507,0,0,0,0
6508,0,0,0,0
6509,0,0,0,0
6510,0,0,0,0
6511,0,0,0,0
6512,0,0,0,0
6513,0,0,0,0
6514,0,0,0,0
6515,0,0,0,0
6516,0,0,0,0
6517,0,0,0,0
6518,0,0,0,0
6519,0,0,0,0
6520,103197.5,48600,2.1,0.35
6521,0,0,0,0
6522,95425,30000,1.4,0.35
6523,56637,5000,1.2,0.3
6524,0,0,0,0
6525,70588,0,3,0.3
6526,89118,31131,7,0.3
6527,0,0,0,0
6528,0,0,0,0
6529,0,0,0,0
6530,0,0,0,0
6531,0,0,0,0
6532,0,0,0,0
6533,0,0,0,0
6534,0,0,0,0
6535,0,0,0,0
6536,0,0,0,0
6537,0,0,0,0
6538,0,0,0,0
6539,0,0,0,0
6540,0,0,0,0
6541,0,0,0,0
6542,0,0,0,0
6543,0,0,0,0
6544,0,0,0,0
6545,0,0,0,0
6546,66541,62530,3.6,0.3
6547,0,0,0,0
6548,0,0,0,0
6549,132371,59700,4.5,0.41
6550,0,0,0,0
6551,0,0,0,0
6552,0,0,0,0
6553,111934,1000,1.2,0.3
6554,142500,0,1.2,0.2
6555,93286,1000,3.1,0.25
6556,0,0,0,0
6557,123529.5,0,1.2,0.25
6558,0,0,0,0
6559,157971,200000,4,0.4
6560,0,0,0,0
6561,0,0,0,0
6562,0,0,0,0
6563,0,0,0,0
6564,114848,0,1.8,0.18
6565,113181,24500,2,0.2
6566,85620,0,1.2,0.35
6567,0,0,0,0
